EVENT,BOUT,DATE,OUTCOME,WEIGHTCLASS,METHOD,fighter1,fighter2,fighter1_win,f2_distance_landed_avg,f2_sig_str_landed_avg,f2_recent_avg_distance_landed,f1_sig_str_landed_peak,f1_recent_avg_sig_str_landed,f2_distance_landed_peak,f1_distance_landed_peak,f2_age_at_fight_valley,f2_recent_avg_sig_str_landed,f2_body_landed_peak,f1_distance_landed_avg,f2_sig_str_landed_dec_avg,f1_recent_avg_head_landed,f1_body_landed_avg,f1_sig_str_landed_avg,f1_age_at_fight_valley,f2_head_landed_avg,f1_head_landed_peak,f1_recent_avg_sig_str_per_min,f1_age_at_fight_peak,f2_sig_str_landed_peak,f1_recent_avg_distance_landed,f1_age_at_fight,f1_sig_str_per_min_peak,f2_body_landed_avg,f2_recent_avg_head_landed,f1_recent_avg_body_landed,ratio_HEIGHT,f1_distance_att,ratio_REACH
UFC Fight Night: Lewis vs. Browne,Sam Sicilia vs. Gavin Tucker,2017-02-19,L/W,Featherweight Bout,Decision - Unanimous ,Gavin Tucker,Sam Sicilia,0.0,14.0,21.25,11.666666666666666,55.0,55.0,31.0,53.0,26.32991101984942,12.333333333333334,10.0,53.0,19.02292658046457,25.0,12.0,55.0,30.677618069815196,14.583333333333334,25.0,3.6666666666666665,30.677618069815196,39.0,53.0,30.677618069815196,3.6666666666666665,4.166666666666667,9.0,12.0,0.9705882352941176,159,0.9850746268656716
UFC Fight Night: Lewis vs. Browne,Sara McMann vs. Gina Mazany,2017-02-19,W/L,Women's Bantamweight Bout,Submission ,Gina Mazany,Sara McMann,1.0,7.875,17.25,4.666666666666667,0.0,0.0,21.0,0.0,32.5886379192334,14.333333333333334,12.0,0.0,18.263332266385202,0.0,0.0,0.0,28.503764544832308,11.125,0.0,0.0,28.503764544832308,38.0,0.0,28.503764544832308,0.0,4.375,8.333333333333334,0.0,1.0,1,1.0303030303030303
UFC 209: Woodley vs. Thompson 2,Albert Morales vs. Andre Soukhamthath,2017-03-04,W/L,Bantamweight Bout,Decision - Split ,Albert Morales,Andre Soukhamthath,1.0,34.0,46.0,34.0,79.0,51.0,34.0,75.0,28.361396303901437,46.0,14.0,46.666666666666664,,27.333333333333332,3.6666666666666665,51.0,25.31690622861054,25.0,35.0,3.906801007556675,25.776865160848732,46.0,46.666666666666664,25.776865160848732,5.266666666666667,14.0,25.0,3.6666666666666665,1.0,122,1.0285714285714285
UFC 209: Woodley vs. Thompson 2,Alistair Overeem vs. Mark Hunt,2017-03-04,W/L,Heavyweight Bout,KO/TKO ,Alistair Overeem,Mark Hunt,1.0,22.642857142857142,27.214285714285715,10.333333333333334,62.0,29.0,90.0,59.0,36.50924024640657,14.0,8.0,17.272727272727273,23.361021851493074,9.666666666666666,14.181818181818182,35.54545454545455,31.619438740588638,23.071428571428573,40.0,3.473216443155733,36.79671457905544,103.0,16.0,36.79671457905544,9.919354838709676,2.0,10.0,13.666666666666666,1.0857142857142856,45,1.1111111111111112
UFC 209: Woodley vs. Thompson 2,Amanda Cooper vs. Cynthia Calvillo,2017-03-04,L/W,Women's Strawweight Bout,Submission ,Amanda Cooper,Cynthia Calvillo,0.0,13.0,13.0,13.0,69.0,25.666666666666668,13.0,56.0,29.642710472279262,13.0,6.0,21.333333333333332,,22.333333333333332,2.6666666666666665,25.666666666666668,24.711841204654345,3.0,60.0,2.32653701992774,25.366187542778917,13.0,21.333333333333332,25.366187542778917,4.6,6.0,3.0,2.6666666666666665,0.984375,27,1.0
UFC 209: Woodley vs. Thompson 2,Iuri Alcantara vs. Luke Sanders,2017-03-04,W/L,Bantamweight Bout,Submission ,Iuri Alcantara,Luke Sanders,1.0,19.5,60.0,19.5,60.0,30.0,24.0,44.0,30.09719370294319,60.0,4.0,17.285714285714285,26.0,17.333333333333332,7.357142857142857,28.285714285714285,31.06091718001369,55.5,46.0,6.213921890595317,36.580424366872,94.0,21.666666666666668,36.580424366872,13.109243697478991,2.5,55.5,8.666666666666666,1.0454545454545454,71,1.0597014925373134
UFC 209: Woodley vs. Thompson 2,Lando Vannata vs. David Teymur,2017-03-04,L/W,Lightweight Bout,Decision - Unanimous ,David Teymur,Lando Vannata,0.0,37.0,42.0,37.0,90.0,51.333333333333336,67.0,73.0,24.331279945242983,42.0,15.0,44.333333333333336,23.58095605918553,23.666666666666668,9.666666666666666,51.333333333333336,26.82546201232033,21.666666666666668,46.0,5.319561267747797,27.84120465434634,76.0,44.333333333333336,27.84120465434634,6.0,9.666666666666666,21.666666666666668,9.666666666666666,1.0,165,1.028169014084507
UFC 209: Woodley vs. Thompson 2,Marcin Tybura vs. Luis Henrique,2017-03-04,W/L,Heavyweight Bout,KO/TKO ,Luis Henrique,Marcin Tybura,1.0,20.666666666666668,37.666666666666664,20.666666666666668,31.0,21.666666666666668,37.0,8.0,30.417522245037645,37.666666666666664,14.0,4.5,30.27065328194004,16.333333333333332,3.0,17.5,22.327173169062284,27.333333333333332,26.0,1.929472010158405,23.534565366187543,50.0,4.333333333333333,23.534565366187543,2.540983606557377,8.333333333333334,27.333333333333332,4.0,0.9866666666666667,8,0.9487179487179487
UFC 209: Woodley vs. Thompson 2,Mark Godbeer vs. Daniel Spitz,2017-03-04,W/L,Heavyweight Bout,Decision - Unanimous ,Daniel Spitz,Mark Godbeer,1.0,39.5,48.5,39.5,51.0,51.0,74.0,43.0,32.993839835728956,48.5,29.0,43.0,5.0,33.0,13.0,51.0,26.5927446954141,26.0,33.0,3.4,26.5927446954141,92.0,43.0,26.5927446954141,3.4,14.5,26.0,13.0,1.0394736842105263,123,1.0649350649350648
UFC 209: Woodley vs. Thompson 2,Mirsad Bektic vs. Darren Elkins,2017-03-04,L/W,Featherweight Bout,KO/TKO ,Darren Elkins,Mirsad Bektic,0.0,10.4,32.8,9.666666666666666,104.0,55.0,18.0,78.0,23.170431211498972,34.333333333333336,4.0,15.0,21.183462165654262,39.666666666666664,7.0625,34.9375,25.845311430527037,31.0,73.0,3.745320539563343,32.799452429842574,60.0,11.0,32.799452429842574,6.933333333333334,1.6,32.333333333333336,12.333333333333334,1.0294117647058822,36,1.0142857142857142
UFC 209: Woodley vs. Thompson 2,Rashad Evans vs. Daniel Kelly,2017-03-04,L/W,Middleweight Bout,Decision - Split ,Daniel Kelly,Rashad Evans,0.0,16.38095238095238,28.38095238095238,24.333333333333332,74.0,50.0,45.0,61.0,26.11362080766598,28.333333333333332,13.0,30.0,23.03484651816607,43.333333333333336,2.2857142857142856,43.0,37.01848049281314,22.61904761904762,64.0,3.574329501915709,39.34017796030116,62.0,32.666666666666664,39.34017796030116,5.617977528089887,3.9047619047619047,22.333333333333332,3.0,1.0,169,0.9333333333333333
UFC 209: Woodley vs. Thompson 2,Tyron Woodley vs. Stephen Thompson,2017-03-04,W/L,UFC Welterweight Title Bout,Decision - Majority ,Stephen Thompson,Tyron Woodley,1.0,14.1,30.0,18.666666666666668,110.0,68.66666666666667,30.0,97.0,30.82546201232033,41.0,41.0,40.81818181818182,29.980555094975777,42.333333333333336,11.545454545454545,48.09090909090909,28.980150581793293,16.1,71.0,2.7466666666666666,34.05886379192334,61.0,63.666666666666664,34.05886379192334,10.22421524663677,10.2,25.666666666666668,17.0,1.0434782608695652,144,1.0135135135135136
UFC 209: Woodley vs. Thompson 2,Tyson Pedro vs. Paul Craig,2017-03-04,W/L,Light Heavyweight Bout,KO/TKO ,Paul Craig,Tyson Pedro,1.0,4.0,13.5,4.0,31.0,21.5,4.0,14.0,25.193702943189596,13.5,3.0,9.0,4.0,11.5,8.0,21.5,29.05681040383299,9.0,21.0,3.6595704057279237,29.267624914442163,23.0,9.0,29.267624914442163,4.4391408114558475,2.0,9.0,8.0,1.0,16,0.9620253164556962
UFC Fight Night: Belfort vs. Gastelum,Alex Oliveira vs. Tim Means,2017-03-11,W/L,Welterweight Bout,Submission ,Alex Oliveira,Tim Means,1.0,27.857142857142858,40.642857142857146,20.0,58.0,22.0,80.0,26.0,27.98631074606434,32.333333333333336,31.0,8.777777777777779,40.25956780829043,10.0,6.555555555555555,24.77777777777778,27.077344284736483,26.071428571428573,32.0,2.2725829341242343,29.05133470225873,85.0,4.333333333333333,29.05133470225873,5.490196078431373,10.214285714285714,24.666666666666668,5.0,0.9594594594594594,7,1.0133333333333334
UFC Fight Night: Belfort vs. Gastelum,Bethe Correia vs. Marion Reneau,2017-03-11,D/D,Women's Bantamweight Bout,Decision - Majority ,Bethe Correia,Marion Reneau,0.0,33.333333333333336,48.833333333333336,31.666666666666668,91.0,52.666666666666664,76.0,88.0,37.53867214236824,58.666666666666664,15.0,45.857142857142854,44.30536409302941,32.333333333333336,10.714285714285714,55.857142857142854,30.458590006844627,32.333333333333336,50.0,3.511111111111111,33.719370294318956,85.0,43.666666666666664,33.719370294318956,15.882352941176471,9.333333333333334,40.0,10.666666666666666,0.9848484848484849,89,0.9411764705882353
UFC Fight Night: Belfort vs. Gastelum,Edson Barboza vs. Beneil Dariush,2017-03-11,W/L,Lightweight Bout,KO/TKO ,Beneil Dariush,Edson Barboza,1.0,39.294117647058826,41.588235294117645,51.333333333333336,75.0,52.333333333333336,73.0,75.0,24.829568788501028,53.0,22.0,22.818181818181817,47.38260939503343,28.0,9.818181818181818,35.36363636363637,24.695414099931554,17.0,52.0,6.907665857605178,27.8466803559206,73.0,29.666666666666668,27.8466803559206,10.78125,11.352941176470589,21.0,15.666666666666666,0.9859154929577465,116,0.96
UFC Fight Night: Belfort vs. Gastelum,Francisco Trinaldo vs. Kevin Lee,2017-03-11,L/W,Lightweight Bout,Submission ,Francisco Trinaldo,Kevin Lee,0.0,19.9,36.6,5.0,117.0,58.0,44.0,85.0,21.409993155373034,19.666666666666668,21.0,23.4,35.00129559312604,43.0,9.6,37.06666666666667,33.831622176591374,25.6,94.0,4.47532056528619,38.54620123203286,74.0,40.0,38.54620123203286,7.8,10.4,14.333333333333334,11.0,1.0,47,0.9090909090909091
UFC Fight Night: Belfort vs. Gastelum,Garreth McLellan vs. Paulo Costa,2017-03-11,L/W,Middleweight Bout,KO/TKO ,Garreth McLellan,Paulo Costa,0.0,16.0,22.0,16.0,97.0,25.0,16.0,36.0,25.88911704312115,22.0,3.0,11.6,,10.333333333333334,8.0,37.0,32.60780287474333,18.0,87.0,3.5167508764050552,34.5242984257358,22.0,17.666666666666668,34.5242984257358,6.481069042316259,3.0,18.0,9.333333333333334,1.0,11,1.0
UFC Fight Night: Belfort vs. Gastelum,Jussier Formiga vs. Ray Borg,2017-03-11,L/W,Flyweight Bout,Decision - Unanimous ,Jussier Formiga,Ray Borg,0.0,4.0,19.428571428571427,6.333333333333333,30.0,21.0,7.0,23.0,20.706365503080082,25.666666666666668,12.0,9.777777777777779,18.683834148791846,9.333333333333334,3.111111111111111,14.333333333333334,27.477070499657767,13.142857142857142,19.0,1.4000000000000001,31.906913073237508,36.0,14.0,31.906913073237508,2.8877005347593583,5.571428571428571,16.333333333333332,7.0,1.015625,53,1.0634920634920635
UFC Fight Night: Belfort vs. Gastelum,Mauricio Rua vs. Gian Villante,2017-03-11,W/L,Light Heavyweight Bout,KO/TKO ,Gian Villante,Mauricio Rua,1.0,27.294117647058822,40.8235294117647,59.333333333333336,93.0,46.0,94.0,74.0,25.82340862422998,65.0,19.0,38.0,36.76160070432898,37.0,5.4,45.5,27.690622861054074,25.294117647058822,55.0,4.711952431869452,31.561943874058862,96.0,38.0,31.561943874058862,7.594936708860759,6.411764705882353,41.333333333333336,3.3333333333333335,1.0273972602739727,151,1.0
UFC Fight Night: Belfort vs. Gastelum,Michel Prazeres vs. Joshua Burkman,2017-03-11,W/L,Lightweight Bout,Submission ,Joshua Burkman,Michel Prazeres,1.0,27.625,34.5,35.666666666666664,57.0,29.333333333333332,63.0,51.0,31.813826146475016,46.333333333333336,15.0,20.764705882352942,42.23167006676286,9.333333333333334,5.117647058823529,31.058823529411764,25.571526351813826,22.5,37.0,2.1294117647058823,36.917180013689254,67.0,27.0,36.917180013689254,11.428571428571429,5.5,28.333333333333332,4.666666666666667,1.0606060606060606,1,1.0746268656716418
UFC Fight Night: Belfort vs. Gastelum,Rani Yahya vs. Joe Soto,2017-03-11,L/W,Bantamweight Bout,Decision - Unanimous ,Joe Soto,Rani Yahya,0.0,14.166666666666666,20.75,29.666666666666668,71.0,34.333333333333336,55.0,67.0,26.360027378507873,36.333333333333336,13.0,35.0,19.216446803702215,28.666666666666668,2.8333333333333335,39.5,27.44147843942505,13.25,54.0,2.760112281761766,29.971252566735114,59.0,26.666666666666668,29.971252566735114,4.733333333333333,3.5833333333333335,24.333333333333332,2.3333333333333335,1.0,93,0.9701492537313433
UFC Fight Night: Belfort vs. Gastelum,Rony Jason vs. Jeremy Kennedy,2017-03-11,L/W,Featherweight Bout,Decision - Unanimous ,Jeremy Kennedy,Rony Jason,0.0,12.555555555555555,17.22222222222222,6.666666666666667,46.0,36.5,36.0,15.0,28.257357973990416,10.666666666666666,16.0,14.0,12.534360240354966,30.0,4.5,36.5,23.94524298425736,10.444444444444445,44.0,2.4333333333333336,24.48186173853525,46.0,14.0,24.48186173853525,3.066666666666667,5.111111111111111,7.0,4.5,1.0597014925373134,35,0.9726027397260274
UFC Fight Night: Belfort vs. Gastelum,Sergio Moraes vs. Davi Ramos,2017-03-11,W/L,Welterweight Bout,Decision - Unanimous ,Davi Ramos,Sergio Moraes,1.0,25.75,30.125,29.0,35.0,35.0,50.0,35.0,29.919233401779604,34.0,13.0,35.0,30.82821632909952,21.0,7.0,35.0,30.34633812457221,22.625,21.0,2.3333333333333335,30.34633812457221,51.0,35.0,30.34633812457221,2.3333333333333335,5.0,24.666666666666668,7.0,0.9166666666666666,122,0.9722222222222222
UFC Fight Night: Belfort vs. Gastelum,Vitor Belfort vs. Kelvin Gastelum,2017-03-11,NC/NC,Middleweight Bout,Overturned ,Kelvin Gastelum,Vitor Belfort,0.0,4.166666666666667,10.333333333333334,5.333333333333333,124.0,70.66666666666667,14.0,114.0,19.854893908281998,7.333333333333333,6.0,39.63636363636363,9.422698421213417,54.333333333333336,8.909090909090908,49.45454545454545,21.470225872689937,8.291666666666666,89.0,6.617849898580121,25.37987679671458,20.0,61.0,25.37987679671458,8.266666666666667,1.1666666666666667,4.333333333333333,10.333333333333334,0.9583333333333334,31,0.9594594594594594
UFC Fight Night: Manuwa vs. Anderson,Arnold Allen vs. Makwan Amirkhani,2017-03-18,W/L,Featherweight Bout,Decision - Split ,Arnold Allen,Makwan Amirkhani,1.0,5.0,13.75,6.0,32.0,28.666666666666668,13.0,18.0,26.209445585215605,16.333333333333332,2.0,16.666666666666668,15.284147235289167,22.333333333333332,4.333333333333333,28.666666666666668,21.4072553045859,13.0,27.0,2.0562054208273897,23.15126625598905,32.0,16.666666666666668,23.15126625598905,2.1333333333333333,0.75,15.666666666666666,4.333333333333333,0.9714285714285714,48,0.9722222222222222
UFC Fight Night: Manuwa vs. Anderson,Brad Pickett vs. Marlon Vera,2017-03-18,L/W,Catch Weight Bout,KO/TKO ,Brad Pickett,Marlon Vera,0.0,22.6,35.2,31.666666666666668,68.0,23.333333333333332,59.0,67.0,21.95208761122519,42.0,13.0,25.071428571428573,28.621205922714854,16.666666666666668,4.785714285714286,33.214285714285715,33.11430527036276,21.0,50.0,1.7969828895413584,38.48049281314169,67.0,18.333333333333332,38.48049281314169,4.533333333333333,8.4,22.666666666666668,2.0,0.9705882352941176,100,0.9714285714285714
UFC Fight Night: Manuwa vs. Anderson,Brad Scott vs. Scott Askham,2017-03-18,W/L,Middleweight Bout,Decision - Split ,Brad Scott,Scott Askham,1.0,24.666666666666668,34.166666666666664,36.666666666666664,72.0,53.0,84.0,65.0,26.373716632443532,43.333333333333336,21.0,35.333333333333336,23.493569676343853,35.666666666666664,9.666666666666666,44.833333333333336,23.474332648870636,16.333333333333332,42.0,4.014141414141414,27.731690622861056,86.0,42.333333333333336,27.731690622861056,4.8,10.0,22.666666666666668,8.666666666666666,0.9733333333333334,166,1.0133333333333334
UFC Fight Night: Manuwa vs. Anderson,Daniel Omielanczuk vs. Timothy Johnson,2017-03-18,L/W,Heavyweight Bout,Decision - Split ,Daniel Omielanczuk,Timothy Johnson,0.0,16.0,37.6,22.333333333333332,77.0,31.333333333333332,33.0,51.0,30.05886379192334,46.666666666666664,6.0,20.0,36.60050949848431,17.666666666666668,9.5,35.125,31.058179329226558,26.6,30.0,2.4760321418675537,34.54620123203286,52.0,19.0,34.54620123203286,18.75,4.4,33.0,8.333333333333334,0.96,71,0.961038961038961
UFC Fight Night: Manuwa vs. Anderson,Darren Stewart vs. Francimar Barroso,2017-03-18,L/W,Light Heavyweight Bout,Decision - Unanimous ,Darren Stewart,Francimar Barroso,0.0,18.571428571428573,31.428571428571427,9.666666666666666,31.0,19.0,49.0,16.0,33.42915811088296,16.666666666666668,13.0,8.0,27.733108481809207,9.5,4.0,19.0,25.88911704312115,13.714285714285714,13.0,3.267375886524823,26.21492128678987,57.0,8.0,26.21492128678987,4.468085106382979,6.285714285714286,10.333333333333334,4.0,0.9863013698630136,50,0.9866666666666667
UFC Fight Night: Manuwa vs. Anderson,Gunnar Nelson vs. Alan Jouban,2017-03-18,W/L,Welterweight Bout,Submission ,Alan Jouban,Gunnar Nelson,1.0,11.88888888888889,19.77777777777778,6.333333333333333,86.0,57.333333333333336,49.0,71.0,24.17248459958932,13.0,12.0,33.77777777777778,19.690218343997316,25.333333333333332,9.444444444444445,43.111111111111114,32.72279260780287,15.777777777777779,54.0,4.4271034039820165,35.31006160164271,53.0,49.333333333333336,35.31006160164271,14.222222222222221,2.7777777777777777,11.333333333333334,12.666666666666666,1.0140845070422535,33,1.0138888888888888
UFC Fight Night: Manuwa vs. Anderson,Jimi Manuwa vs. Corey Anderson,2017-03-18,W/L,Light Heavyweight Bout,KO/TKO ,Corey Anderson,Jimi Manuwa,1.0,17.25,27.625,10.333333333333334,111.0,42.333333333333336,35.0,108.0,32.61327857631759,15.333333333333334,16.0,31.77777777777778,28.683857253073295,34.333333333333336,7.777777777777778,56.22222222222222,24.78576317590691,10.875,97.0,4.765607712976134,27.485284052019164,53.0,16.333333333333332,27.485284052019164,23.60655737704918,6.25,6.0,4.0,1.0273972602739727,26,1.0
UFC Fight Night: Manuwa vs. Anderson,Joe Duffy vs. Reza Madadi,2017-03-18,W/L,Lightweight Bout,Decision - Unanimous ,Joe Duffy,Reza Madadi,1.0,21.0,33.333333333333336,20.0,51.0,30.333333333333332,64.0,43.0,33.817932922655714,29.333333333333332,8.0,18.2,32.075475430367526,23.666666666666668,4.2,22.8,27.066392881587955,28.0,39.0,4.355555555555555,29.078713210130047,77.0,23.666666666666668,29.078713210130047,8.41121495327103,4.166666666666667,21.666666666666668,5.333333333333333,0.9859154929577465,152,1.0
UFC Fight Night: Manuwa vs. Anderson,Leon Edwards vs. Vicente Luque,2017-03-18,W/L,Welterweight Bout,Decision - Unanimous ,Leon Edwards,Vicente Luque,1.0,12.5,18.166666666666668,11.333333333333334,53.0,31.0,21.0,44.0,23.62217659137577,14.666666666666666,12.0,18.428571428571427,15.945059424184688,20.666666666666668,6.571428571428571,27.285714285714285,23.20602327173169,10.333333333333334,38.0,2.120842225067577,25.56331279945243,28.0,22.0,25.56331279945243,22.5,4.5,9.666666666666666,8.666666666666666,1.0422535211267605,86,0.9866666666666667
UFC Fight Night: Manuwa vs. Anderson,Lina Lansberg vs. Lucie Pudilova,2017-03-18,W/L,Women's Bantamweight Bout,Decision - Unanimous ,Lina Lansberg,Lucie Pudilova,1.0,68.0,99.0,68.0,80.0,47.0,68.0,45.0,22.76249144421629,99.0,20.0,23.0,,22.0,18.5,47.0,34.535249828884325,77.0,42.0,3.6020786933927242,35.01437371663244,99.0,23.0,35.01437371663244,5.333333333333333,20.0,77.0,18.5,0.9852941176470589,98,0.9701492537313433
UFC Fight Night: Manuwa vs. Anderson,Marc Diakiese vs. Teemu Packalen,2017-03-18,W/L,Lightweight Bout,KO/TKO ,Marc Diakiese,Teemu Packalen,1.0,10.333333333333334,14.0,10.333333333333334,48.0,21.0,28.0,34.0,28.15605749486653,14.0,6.0,14.666666666666666,18.45902854312534,14.333333333333334,3.3333333333333335,21.0,23.564681724845997,11.333333333333334,36.0,5.855172413793103,24.005475701574266,35.0,14.666666666666666,24.005475701574266,12.0,2.3333333333333335,11.333333333333334,3.3333333333333335,0.958904109589041,7,0.9733333333333334
UFC 210: Cormier vs. Johnson 2,Chris Weidman vs. Gegard Mousasi,2017-04-08,L/W,Middleweight Bout,KO/TKO ,Chris Weidman,Gegard Mousasi,0.0,25.25,38.75,23.0,65.0,24.333333333333332,79.0,51.0,27.679671457905545,42.0,11.0,17.416666666666668,37.17500857508121,12.0,4.166666666666667,30.083333333333332,26.70773442847365,27.666666666666668,47.0,1.7911196308762232,32.80766598220397,81.0,21.666666666666668,32.80766598220397,15.953757225433526,4.0,29.666666666666668,9.0,1.0,28,1.0263157894736843
UFC 210: Cormier vs. Johnson 2,Cynthia Calvillo vs. Pearl Gonzalez,2017-04-08,W/L,Women's Strawweight Bout,Submission ,Cynthia Calvillo,Pearl Gonzalez,1.0,34.0,37.0,34.0,50.0,31.5,34.0,48.0,30.65571526351814,37.0,2.0,30.5,,14.5,11.0,31.5,29.642710472279262,28.0,26.0,3.7779808131566925,29.738535249828885,37.0,30.5,29.738535249828885,3.919597989949749,2.0,28.0,11.0,1.0,167,0.9785932721712537
UFC 210: Cormier vs. Johnson 2,Daniel Cormier vs. Anthony Johnson,2017-04-08,W/L,UFC Light Heavyweight Title Bout,Submission ,Anthony Johnson,Daniel Cormier,1.0,24.333333333333332,54.55555555555556,34.0,51.0,12.333333333333334,86.0,39.0,34.08624229979466,69.66666666666667,23.0,11.263157894736842,58.056419163813594,7.0,3.0,20.05263157894737,23.266255989048595,39.44444444444444,31.0,9.563049518517108,33.08966461327858,140.0,4.666666666666667,33.08966461327858,18.46153846153846,9.222222222222221,55.666666666666664,2.6666666666666665,1.0422535211267605,25,1.0833333333333333
UFC 210: Cormier vs. Johnson 2,Gregor Gillespie vs. Andrew Holbrook,2017-04-08,W/L,Lightweight Bout,KO/TKO ,Andrew Holbrook,Gregor Gillespie,1.0,13.5,24.5,13.5,30.0,12.0,23.0,12.0,29.864476386036962,24.5,0.0,4.75,41.0,6.666666666666667,4.25,14.0,29.462012320328544,21.0,16.0,5.652661064425771,31.16769336071184,41.0,5.666666666666667,31.16769336071184,11.428571428571429,0.0,21.0,4.333333333333333,1.0597014925373134,9,0.9859154929577465
UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,2017-04-08,L/W,Flyweight Bout,Decision - Unanimous ,Bibulatov Magomed,Jenel Lausa,0.0,30.0,33.0,30.0,51.0,51.0,53.0,16.0,28.320328542094455,33.0,3.0,16.0,56.0,36.0,10.0,51.0,28.62696783025325,30.0,36.0,3.4,28.62696783025325,56.0,16.0,28.62696783025325,3.4,2.5,30.0,10.0,1.0,58,0.9558823529411765
UFC 210: Cormier vs. Johnson 2,Josh Emmett vs. Desmond Green,2017-04-08,L/W,Lightweight Bout,Decision - Split ,Desmond Green,Josh Emmett,0.0,47.333333333333336,60.666666666666664,47.333333333333336,57.0,57.0,54.0,54.0,31.17864476386037,60.666666666666664,26.0,54.0,72.81225311004418,51.0,2.0,57.0,27.49075975359343,31.666666666666668,51.0,3.8,27.49075975359343,87.0,54.0,27.49075975359343,3.8,15.666666666666666,31.666666666666668,2.0,1.0606060606060606,121,1.042857142857143
